setting,dataset,pred_len,activation,activation_family,amplitude,frequency,phase,lee_type,features,target,seed,server_id,server_ip,des,mse,mae,rmse,mape,mspe,relative_mse_change,win_against_baseline,run_id,encoder_activation,decoder_activation,output_activation,activation_signature,seq_len,label_len,d_model,n_heads,e_layers,d_layers,d_ff,factor,dropout,attn,embed,batch_size,train_epochs
informer_ETTh1_lee_a0_lee1_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh1,168,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,1.0398134,0.8159638,1.0197124,13.46939,57969.35,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh1_lee_a0_lee3_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh1,168,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,1.0651276,0.81594616,1.0320503,10.805715,31976.15,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.8567095,1.6887057,1.9638506,8.206387,3311.6167,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,4.354773,1.810588,2.0868094,8.105168,2940.1836,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee1_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.5661602,1.6080358,1.888428,7.811081,2820.3325,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee3_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.070138,1.4866109,1.7521809,8.5320215,3563.0276,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,2.6317067,1.3341057,1.6222535,4.8510633,1079.3171,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,2.7075806,1.359581,1.6454728,5.2572145,1207.2947,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee1_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,2.5393903,1.3082137,1.5935465,4.874797,1111.4218,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee3_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.2780828,1.5182533,1.8105477,6.6857367,2318.2686,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.8100126,1.6638095,1.9519254,9.83041,5238.4014,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.8207405,1.6731902,1.9546715,9.105559,4853.932,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee1_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,3.9394817,1.6916487,1.9848127,9.475157,4852.992,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee3_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-62_phase1_lee_specificity_ett_b16_4090-62,ETTh2,168,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2026,4090-62,10.21.53.62,phase1_lee_specificity_ett_b16_4090-62,2.436545,1.3048551,1.5609436,6.666857,2716.5024,,,phase1_lee_specificity_ett_b16_4090-62_20260515_123606,,,,,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.3263637,0.94309384,1.1516787,20.098186,143340.27,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_tanh_sin_a0.01_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.3278261,0.94678015,1.1523134,19.122982,128456.38,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_lee_a0_lee1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.3522936,0.95732373,1.1628816,19.666998,138237.45,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_lee_a0_lee3_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.169443,0.8489865,1.0814079,18.145338,112645.2,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.335312,0.9497447,1.155557,17.4322,101532.34,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_tanh_sin_a0.01_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.2851821,0.9252164,1.1336588,18.917612,123997.05,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_lee_a0_lee1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.3264682,0.9438439,1.151724,20.44609,138349.97,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh1_lee_a0_lee3_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh1,336,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.2102306,0.87418044,1.1001048,16.6289,87984.23,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_a0_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.7775762,1.3363413,1.6666062,5.623895,1613.4578,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_sin_a0.01_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.4125671,1.2398815,1.5532441,5.0779376,1638.353,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.619598,1.2860858,1.6185172,5.0468664,1482.2994,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee3_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2024,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.1241796,1.1047909,1.4574566,4.0618577,1506.864,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_a0_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.2723858,1.1973735,1.5074434,3.6775877,922.1178,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_tanh_sin_a0.01_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.2313418,1.1607572,1.4937676,2.9817686,569.0271,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,lee,lee_oc,0.0,1.0,0.0,1,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,2.2662675,1.1727189,1.5054127,3.3632731,656.9214,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_ETTh2_lee_a0_lee3_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-62_phase1_lee_specificity_ett_long_4090-62,ETTh2,336,lee,lee_oc,0.0,1.0,0.0,3,M,OT,2025,4090-62,10.21.53.62,phase1_lee_specificity_ett_long_4090-62,1.7884613,1.095505,1.3373337,7.3130317,3591.409,,,phase1_lee_specificity_ett_long_4090-62_20260515_124520,,,,,,,,,,,,,,,,,
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_layer_activation_probe_20260516_151519,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-62,10.21.53.62,phase1_layer_activation_probe_20260516_151519,0.28107914,0.25592628,0.53016895,1.7179605,3372.0493,,,20260516_151519,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_layer_activation_probe_20260516_151519,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,4090-62,10.21.53.62,phase1_layer_activation_probe_20260516_151519,0.259251,0.24425003,0.50916696,1.6140906,2388.1096,,,20260516_151519,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_layer_activation_probe_20260516_151519,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-62,10.21.53.62,phase1_layer_activation_probe_20260516_151519,0.24104457,0.24133213,0.4909629,1.6641648,3797.1565,,,20260516_151519,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-62_phase1_layer_activation_probe_20260516_151519,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-62,10.21.53.62,phase1_layer_activation_probe_20260516_151519,0.27503225,0.25375628,0.52443516,1.6396452,1744.1987,,,20260516_151519,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
